TIME,H_SIN,H_COS,DOY_SIN,DOY_COS,TEMP,HUMI,CLOU,WISP,WIDE_SIN,WIDE_COS,SUN_ELEV_CLIP,COS_ZEN,IRRADIANCE,EST_IRRADIANCE,IRRADIANCE_PROXY,IRRADIANCE_X_CAPA,CAPA,SEASONAL_SOLAR_PATTERN,WEATHER_ADJUSTED_PATTERN,EXPECTED_GEN_PROXY,GEN_LAG_2,PREDICTION,ACTUAL
2026-02-19 23:00:00,-0.25881904510252157,0.9659258262890681,0.7583058084785624,0.6518989958787126,1.35,67.0,1.0,1.72,0.48480962024633717,-0.8746197071393957,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0029315496968764843,0.0038272609380780795,3.7062238109113603,0.0,-0.000989422495423614,0.0
2026-02-20 00:00:00,0.0,1.0,0.7694148268839378,0.6387494220515272,1.11,67.0,1.0,2.03,0.5299192642332049,-0.848048096156426,0.0,0.0,0.0,0.0,0.0,0.0,968.375,6.436027860288832e-05,8.281186375743025e-05,0.08019293856610152,0.0,-0.000989422495423614,0.0
2026-02-20 01:00:00,0.25881904510252074,0.9659258262890683,0.7694148268839378,0.6387494220515272,0.98,66.0,2.0,2.14,0.5591929034707469,-0.8290375725550416,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.000258109919773642,0.0003287533753444616,0.31835654984919304,0.0,-0.000989422495423614,0.0
2026-02-20 02:00:00,0.49999999999999994,0.8660254037844387,0.7694148268839378,0.6387494220515272,0.98,65.0,2.0,2.19,0.5299192642332049,-0.848048096156426,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.00092626772951324,0.0011797827949316388,1.1424721640419258,0.0,-0.000989422495423614,0.0
2026-02-20 03:00:00,0.7071067811865476,0.7071067811865476,0.7694148268839378,0.6387494220515272,0.9,64.0,1.0,2.39,0.6691306063588583,-0.7431448254773941,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.002974496274859599,0.0038272609380780795,3.7062238109113603,0.0,-0.000989422495423614,0.0
2026-02-20 04:00:00,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,0.71,62.0,0.0,2.5,0.8480480961564261,-0.5299192642332048,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.008547426648325968,0.011108996538242306,10.757674522720393,0.0,-0.000989422495423614,0.0
2026-02-20 05:00:00,0.9659258262890683,0.25881904510252074,0.7694148268839378,0.6387494220515272,0.65,59.0,0.0,2.59,0.8829475928589269,-0.4694715627858909,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.021978719840997817,0.028565500784550377,27.66211682223897,0.0,-0.0019282634107199812,0.0
2026-02-20 06:00:00,1.0,6.123233995736766e-17,0.7694148268839378,0.6387494220515272,-2.05,80.0,0.0,2.51,0.8746197071393959,-0.484809620246337,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.050572504466823744,0.06572852861653047,63.649863899032695,0.0,-0.005264508801583118,0.0
2026-02-20 07:00:00,0.9659258262890683,-0.25881904510252063,0.7694148268839378,0.6387494220515272,-1.5,75.0,0.0,2.56,0.8829475928589269,-0.4694715627858909,0.25881904510252074,0.25881904510252074,0.0,0.25881904510252074,0.25881904510252074,250.6338928011535,968.375,0.10412897352278705,0.1353352832366127,131.05530490425483,0.0,20.70464469294718,14.420000000000009
2026-02-20 08:00:00,0.8660254037844387,-0.4999999999999998,0.7694148268839378,0.6387494220515272,-0.68,70.0,0.0,2.8,0.8746197071393959,-0.484809620246337,0.49999999999999994,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,484.18749999999994,968.375,0.1918552865495109,0.24935220877729622,241.46644517471424,0.0,124.95245758952935,117.15000000000002
