V_SITE_ID,V_TIME,D_PVI_CAPA,D_PERIOD_GEN_KWH,D_TOT_GEN_KWH,D_TEMP,D_HUMIDITY,D_PRESSURE,D_DEW,D_UVI,D_CLOUDS,D_VISIBILITY,D_WIND_SPEED,D_WIND_DEG,V_GPS_Y,V_GPS_X,__SRC__,TIME
KR10025001,2025122517,968.375,0.8300000000000001,710629.1,0.3,57.0,1021.0,-7.25,0.0,100.0,10000.0,11.54,322.0,36.0372673,126.6898854,MASTER,2025122517
KR10025001,2025122518,968.375,0.0,710629.1,-0.05,59.0,1022.0,-6.31,0.0,100.0,10000.0,11.97,323.0,36.0372673,126.6898854,MASTER,2025122518
KR10025001,2025122519,968.375,0.0,710629.1,-0.3,60.0,1022.0,-6.35,0.0,100.0,10000.0,11.52,328.0,36.0372673,126.6898854,MASTER,2025122519
KR10025001,2025122520,968.375,0.0,710629.1,-0.74,63.0,1022.0,-6.21,0.0,100.0,8457.0,10.83,331.0,36.0372673,126.6898854,MASTER,2025122520
KR10025001,2025122521,968.375,0.0,710629.1,-1.28,64.0,1023.0,-6.54,0.0,100.0,10000.0,10.44,333.0,36.0372673,126.6898854,MASTER,2025122521
KR10025001,2025122522,968.375,0.0,710629.1,-1.74,62.0,1024.0,-7.35,0.0,100.0,10000.0,10.51,334.0,36.0372673,126.6898854,MASTER,2025122522
KR10025001,2025122523,968.375,0.0,710629.1,-2.5,61.0,1024.0,-9.19,0.0,100.0,10000.0,10.6,338.0,36.0372673,126.6898854,MASTER,2025122523
KR10025001,2025122600,968.375,0.0,710629.1,-2.83,58.0,1025.0,-10.01,0.0,100.0,10000.0,10.34,342.0,36.0372673,126.6898854,MASTER,2025122600
KR10025001,2025122601,968.375,0.0,710629.1,-3.08,56.0,1025.0,-10.7,0.0,100.0,10000.0,10.25,343.0,36.0372673,126.6898854,MASTER,2025122601
KR10025001,2025122602,968.375,0.0,710629.1,-3.12,55.0,1025.0,-11.11,0.0,100.0,10000.0,10.12,343.0,36.0372673,126.6898854,MASTER,2025122602
KR10025001,2025122603,968.375,0.0,710629.1,-3.22,53.0,1026.0,-11.58,0.0,100.0,10000.0,9.92,345.0,36.0372673,126.6898854,MASTER,2025122603
KR10025001,2025122604,968.375,0.0,710629.1,-3.35,53.0,1025.0,-11.77,0.0,100.0,10000.0,9.46,347.0,36.0372673,126.6898854,MASTER,2025122604
KR10025001,2025122605,968.375,0.0,710629.1,-3.34,53.0,1026.0,-11.78,0.0,100.0,10000.0,9.06,348.0,36.0372673,126.6898854,MASTER,2025122605
KR10025001,2025122606,968.375,0.0,710629.1,-3.41,53.0,1026.0,-11.75,0.0,99.0,10000.0,8.76,350.0,36.0372673,126.6898854,MASTER,2025122606
KR10025001,2025122607,968.375,1.13,710630.23,-3.52,54.0,1027.0,-11.8,0.0,95.0,10000.0,8.37,353.0,36.0372673,126.6898854,MASTER,2025122607
KR10025001,2025122608,968.375,36.350000000000016,710666.5800000001,-3.64,54.0,1027.0,-11.81,0.0,88.0,10000.0,7.83,355.0,36.0372673,126.6898854,MASTER,2025122608
KR10025001,2025122609,968.375,141.55,710808.13,-3.3,53.0,1027.0,-11.72,0.32,83.0,10000.0,7.63,355.0,36.0372673,126.6898854,MASTER,2025122609
KR10025001,2025122610,968.375,295.51,711103.6399999999,-2.53,50.0,1028.0,-11.6,0.81,53.0,10000.0,7.85,351.0,36.0372673,126.6898854,MASTER,2025122610
KR10025001,2025122611,968.375,520.4200000000001,711624.0599999999,-1.72,48.0,1028.0,-11.47,1.41,57.0,10000.0,7.97,346.0,36.0372673,126.6898854,MASTER,2025122611
KR10025001,2025122612,968.375,618.5900000000001,712242.65,-1.1,47.0,1027.0,-11.19,1.82,57.0,10000.0,7.98,341.0,36.0372673,126.6898854,MASTER,2025122612
KR10025001,2025122613,968.375,599.75,712842.4,-0.66,47.0,1026.0,-10.8,1.81,57.0,10000.0,7.91,338.0,36.0372673,126.6898854,MASTER,2025122613
KR10025001,2025122614,968.375,505.39,713347.79,-0.44,47.0,1026.0,-10.43,1.47,56.0,10000.0,7.88,337.0,36.0372673,126.6898854,MASTER,2025122614
KR10025001,2025122615,968.375,287.13000000000005,713634.9199999999,-0.32,48.0,1026.0,-10.07,0.89,56.0,10000.0,7.66,336.0,36.0372673,126.6898854,MASTER,2025122615
KR10025001,2025122616,968.375,99.56,713734.4800000001,-0.37,50.0,1026.0,-9.52,0.37,53.0,10000.0,7.21,336.0,36.0372673,126.6898854,MASTER,2025122616
KR10025001,2025122617,968.375,5.940000000000002,713740.4199999998,-0.88,54.0,1026.0,-9.2,0.0,53.0,10000.0,6.19,345.0,36.0372673,126.6898854,MASTER,2025122617
KR10025001,2025122618,968.375,0.0,713740.4199999998,-1.52,56.0,1027.0,-9.28,0.0,45.0,10000.0,5.13,353.0,36.0372673,126.6898854,MASTER,2025122618
KR10025001,2025122619,968.375,0.0,713740.4199999998,-2.03,58.0,1027.0,-9.36,0.0,42.0,10000.0,4.18,6.0,36.0372673,126.6898854,MASTER,2025122619
KR10025001,2025122620,968.375,0.0,713740.4199999998,-2.21,58.0,1027.0,-9.41,0.0,54.0,10000.0,3.46,12.0,36.0372673,126.6898854,MASTER,2025122620
KR10025001,2025122621,968.375,0.0,713740.4199999998,-2.18,58.0,1027.0,-9.46,0.0,61.0,10000.0,3.12,17.0,36.0372673,126.6898854,MASTER,2025122621
KR10025001,2025122622,968.375,0.0,713740.4199999998,-2.42,59.0,1027.0,-9.49,0.0,30.0,10000.0,2.84,22.0,36.0372673,126.6898854,MASTER,2025122622
KR10025001,2025122623,968.375,0.0,713740.4199999998,-2.5,59.0,1027.0,-9.53,0.0,54.0,10000.0,2.36,32.0,36.0372673,126.6898854,MASTER,2025122623
KR10025001,2025122700,968.375,0.0,713740.4199999998,-2.56,59.0,1027.0,-9.57,0.0,69.0,10000.0,2.31,36.0,36.0372673,126.6898854,MASTER,2025122700
KR10025001,2025122701,968.375,0.0,713740.4199999998,-2.65,59.0,1027.0,-9.64,0.0,74.0,10000.0,2.24,51.0,36.0372673,126.6898854,MASTER,2025122701
KR10025001,2025122702,968.375,0.0,713740.4199999998,-2.59,59.0,1027.0,-9.62,0.0,79.0,10000.0,2.2,63.0,36.0372673,126.6898854,MASTER,2025122702
KR10025001,2025122703,968.375,0.0,713740.4199999998,-2.64,60.0,1027.0,-9.5,0.0,83.0,10000.0,2.01,75.0,36.0372673,126.6898854,MASTER,2025122703
KR10025001,2025122704,968.375,0.0,713740.4199999998,-2.96,62.0,1027.0,-9.45,0.0,100.0,10000.0,1.79,86.0,36.0372673,126.6898854,MASTER,2025122704
KR10025001,2025122705,968.375,0.0,713740.4199999998,-3.22,63.0,1026.0,-9.51,0.0,100.0,10000.0,2.01,90.0,36.0372673,126.6898854,MASTER,2025122705
KR10025001,2025122706,968.375,0.0,713740.4199999998,-6.05,73.0,1027.0,-9.65,0.0,0.0,10000.0,2.2,92.0,36.0372673,126.6898854,MASTER,2025122706
KR10025001,2025122707,968.375,2.92,713743.3400000001,-5.74,70.0,1027.0,-9.82,0.0,20.0,10000.0,2.33,101.0,36.0372673,126.6898854,MASTER,2025122707
KR10025001,2025122708,968.375,73.51,713816.8500000001,-5.32,67.0,1027.0,-9.91,0.0,40.0,10000.0,2.17,109.0,36.0372673,126.6898854,MASTER,2025122708
KR10025001,2025122709,968.375,223.39000000000004,714040.2399999999,-4.36,63.0,1027.0,-9.68,0.28,59.0,10000.0,2.37,115.0,36.0372673,126.6898854,MASTER,2025122709
KR10025001,2025122710,968.375,385.88,714426.12,-2.73,58.0,1028.0,-9.06,0.77,80.0,10000.0,2.42,130.0,36.0372673,126.6898854,MASTER,2025122710
KR10025001,2025122711,968.375,402.06000000000006,714828.18,-0.4,54.0,1027.0,-8.71,1.35,100.0,10000.0,2.44,144.0,36.0372673,126.6898854,MASTER,2025122711
KR10025001,2025122712,968.375,411.34,715239.52,0.92,54.0,1026.0,-7.37,1.73,100.0,10000.0,2.51,169.0,36.0372673,126.6898854,MASTER,2025122712
KR10025001,2025122713,968.375,107.53000000000009,715347.05,1.93,58.0,1025.0,-5.62,1.7,100.0,10000.0,2.6,206.0,36.0372673,126.6898854,MASTER,2025122713
KR10025001,2025122714,968.375,58.27999999999995,715405.33,2.52,64.0,1025.0,-3.73,1.21,100.0,10000.0,3.15,224.0,36.0372673,126.6898854,MASTER,2025122714
KR10025001,2025122715,968.375,23.60999999999999,715428.94,2.93,71.0,1024.0,-1.95,0.72,100.0,10000.0,3.68,224.0,36.0372673,126.6898854,MASTER,2025122715
KR10025001,2025122716,968.375,5.6300000000000034,715434.57,3.07,76.0,1024.0,-0.85,0.28,100.0,10000.0,3.67,214.0,36.0372673,126.6898854,MASTER,2025122716
KR10025001,2025122717,968.375,0.03,715434.6,2.9,79.0,1024.0,-0.61,0.0,100.0,10000.0,3.22,202.0,36.0372673,126.6898854,MASTER,2025122717
KR10025001,2025122718,968.375,0.0,715434.6,3.19,77.0,1024.0,-0.67,0.0,100.0,10000.0,2.39,197.0,36.0372673,126.6898854,MASTER,2025122718
KR10025001,2025122719,968.375,0.0,715434.6,3.13,77.0,1024.0,-0.67,0.0,100.0,10000.0,1.49,202.0,36.0372673,126.6898854,MASTER,2025122719
KR10025001,2025122720,968.375,0.0,715434.6,3.1,77.0,1024.0,-0.73,0.0,100.0,10000.0,1.29,209.0,36.0372673,126.6898854,MASTER,2025122720
KR10025001,2025122721,968.375,0.0,715434.6,3.22,78.0,1024.0,-0.49,0.0,100.0,10000.0,1.63,200.0,36.0372673,126.6898854,MASTER,2025122721
KR10025001,2025122722,968.375,0.0,715434.6,3.14,82.0,1024.0,0.24,0.0,100.0,10000.0,0.89,242.0,36.0372673,126.6898854,MASTER,2025122722
KR10025001,2025122723,968.375,0.0,715434.6,2.27,91.0,1024.0,0.89,0.0,100.0,10000.0,2.29,22.0,36.0372673,126.6898854,MASTER,2025122723
KR10025001,2025122800,968.375,0.0,715434.6,1.44,93.0,1024.0,0.35,0.0,100.0,10000.0,3.04,62.0,36.0372673,126.6898854,MASTER,2025122800
KR10025001,2025122801,968.375,0.0,715434.6,0.54,96.0,1024.0,-0.2,0.0,83.0,10000.0,2.88,88.0,36.0372673,126.6898854,MASTER,2025122801
KR10025001,2025122802,968.375,0.0,715434.6,0.17,97.0,1025.0,-0.39,0.0,78.0,5294.0,2.51,97.0,36.0372673,126.6898854,MASTER,2025122802
KR10025001,2025122803,968.375,0.0,715434.6,0.25,98.0,1025.0,-0.14,0.0,81.0,2793.0,2.62,101.0,36.0372673,126.6898854,MASTER,2025122803
KR10025001,2025122804,968.375,0.0,715434.6,0.49,99.0,1024.0,0.25,0.0,100.0,1285.0,2.47,103.0,36.0372673,126.6898854,MASTER,2025122804
KR10025001,2025122805,968.375,0.0,715434.6,0.88,99.0,1024.0,0.6,0.0,100.0,1246.0,2.7,101.0,36.0372673,126.6898854,MASTER,2025122805
KR10025001,2025122806,968.375,0.0,715434.6,1.03,98.0,1024.0,0.7,0.0,100.0,717.0,2.87,97.0,36.0372673,126.6898854,MASTER,2025122806
KR10025001,2025122807,968.375,0.39,715434.9900000001,1.24,98.0,1024.0,0.83,0.0,100.0,771.0,2.75,94.0,36.0372673,126.6898854,MASTER,2025122807
KR10025001,2025122808,968.375,19.840000000000007,715454.8299999998,1.26,97.0,1024.0,0.76,0.0,100.0,2269.0,2.76,92.0,36.0372673,126.6898854,MASTER,2025122808
KR10025001,2025122809,968.375,182.41,715637.24,1.75,95.0,1024.0,0.95,0.23,100.0,4152.0,2.98,100.0,36.0372673,126.6898854,MASTER,2025122809
KR10025001,2025122810,968.375,390.13999999999993,716027.3799999999,2.88,86.0,1024.0,0.68,0.49,97.0,10000.0,3.18,119.0,36.0372673,126.6898854,MASTER,2025122810
KR10025001,2025122811,968.375,507.2700000000001,716534.6500000001,4.33,77.0,1024.0,0.5,0.82,85.0,10000.0,3.51,135.0,36.0372673,126.6898854,MASTER,2025122811
KR10025001,2025122812,968.375,497.19,717031.8399999999,5.44,73.0,1023.0,0.82,1.34,83.0,10000.0,3.35,153.0,36.0372673,126.6898854,MASTER,2025122812
KR10025001,2025122813,968.375,184.17,717216.01,6.62,68.0,1022.0,1.08,1.52,84.0,10000.0,2.98,182.0,36.0372673,126.6898854,MASTER,2025122813
KR10025001,2025122814,968.375,310.29999999999995,717526.3099999999,7.72,64.0,1021.0,1.24,1.34,88.0,10000.0,3.8,211.0,36.0372673,126.6898854,MASTER,2025122814
KR10025001,2025122815,968.375,63.88999999999997,717590.2,8.31,62.0,1021.0,1.44,0.84,90.0,10000.0,4.64,226.0,36.0372673,126.6898854,MASTER,2025122815
KR10025001,2025122816,968.375,39.28,717629.48,7.85,66.0,1021.0,1.9,0.36,80.0,10000.0,4.29,218.0,36.0372673,126.6898854,MASTER,2025122816
KR10025001,2025122817,968.375,7.830000000000002,717637.31,6.54,73.0,1021.0,1.98,0.0,46.0,10000.0,4.13,213.0,36.0372673,126.6898854,MASTER,2025122817
KR10025001,2025122818,968.375,0.0,717637.31,8.95,53.0,1020.0,-0.09,0.0,75.0,10000.0,3.12,197.0,36.0372673,126.6898854,MASTER,2025122818
KR10025001,2025122819,968.375,0.0,717637.31,8.35,58.0,1020.0,0.58,0.0,79.0,10000.0,3.33,181.0,36.0372673,126.6898854,MASTER,2025122819
KR10025001,2025122820,968.375,0.0,717637.31,7.71,63.0,1020.0,1.12,0.0,84.0,10000.0,3.3,176.0,36.0372673,126.6898854,MASTER,2025122820
KR10025001,2025122821,968.375,0.0,717637.31,6.83,68.0,1020.0,1.34,0.0,89.0,10000.0,3.82,156.0,36.0372673,126.6898854,MASTER,2025122821
KR10025001,2025122822,968.375,0.0,717637.31,5.45,74.0,1020.0,1.19,0.0,58.0,10000.0,3.19,158.0,36.0372673,126.6898854,MASTER,2025122822
KR10025001,2025122823,968.375,0.0,717637.31,4.71,80.0,1020.0,1.51,0.0,64.0,10000.0,3.03,164.0,36.0372673,126.6898854,MASTER,2025122823
KR10025001,2025122900,968.375,0.0,717637.31,4.88,82.0,1020.0,1.98,0.0,68.0,10000.0,3.25,166.0,36.0372673,126.6898854,MASTER,2025122900
KR10025001,2025122901,968.375,0.0,717637.31,5.05,82.0,1019.0,2.21,0.0,76.0,10000.0,3.22,181.0,36.0372673,126.6898854,MASTER,2025122901
KR10025001,2025122902,968.375,0.0,717637.31,5.42,83.0,1019.0,2.65,0.0,81.0,10000.0,3.47,196.0,36.0372673,126.6898854,MASTER,2025122902
KR10025001,2025122903,968.375,0.0,717637.31,5.59,84.0,1019.0,3.01,0.0,84.0,10000.0,3.72,206.0,36.0372673,126.6898854,MASTER,2025122903
KR10025001,2025122904,968.375,0.0,717637.31,5.54,85.0,1019.0,3.1,0.0,15.0,10000.0,3.64,207.0,36.0372673,126.6898854,MASTER,2025122904
KR10025001,2025122905,968.375,0.0,717637.31,5.44,86.0,1018.0,3.12,0.0,15.0,10000.0,3.63,206.0,36.0372673,126.6898854,MASTER,2025122905
KR10025001,2025122906,968.375,0.0,717637.31,3.95,87.0,1018.0,1.99,0.0,100.0,10000.0,3.49,206.0,36.0372673,126.6898854,MASTER,2025122906
KR10025001,2025122907,968.375,0.07,717637.38,4.21,87.0,1018.0,2.24,0.0,82.0,10000.0,3.21,198.0,36.0372673,126.6898854,MASTER,2025122907
KR10025001,2025122908,968.375,23.390000000000008,717660.7699999999,4.99,88.0,1019.0,3.17,0.0,82.0,10000.0,3.15,195.0,36.0372673,126.6898854,MASTER,2025122908
KR10025001,2025122909,968.375,64.83,717725.6,4.95,87.0,1019.0,2.97,0.18,100.0,10000.0,3.29,196.0,36.0372673,126.6898854,MASTER,2025122909
KR10025001,2025122910,968.375,182.38,717907.98,5.58,85.0,1019.0,3.26,0.56,84.0,10000.0,4.07,205.0,36.0372673,126.6898854,MASTER,2025122910
KR10025001,2025122911,968.375,356.28000000000003,718264.26,6.89,82.0,1019.0,4.03,1.26,68.0,10000.0,5.59,224.0,36.0372673,126.6898854,MASTER,2025122911
KR10025001,2025122912,968.375,336.1400000000001,718600.3999999999,8.38,77.0,1018.0,4.59,1.65,50.0,10000.0,6.85,241.0,36.0372673,126.6898854,MASTER,2025122912
KR10025001,2025122913,968.375,180.73,718781.1300000001,9.44,75.0,1018.0,5.24,1.77,31.0,10000.0,6.49,265.0,36.0372673,126.6898854,MASTER,2025122913
KR10025001,2025122914,968.375,203.99,718985.12,9.97,75.0,1018.0,5.61,1.43,13.0,10000.0,5.42,299.0,36.0372673,126.6898854,MASTER,2025122914
KR10025001,2025122915,968.375,120.30000000000008,719105.42,9.34,72.0,1018.0,4.4,0.84,12.0,10000.0,5.66,302.0,36.0372673,126.6898854,MASTER,2025122915
KR10025001,2025122916,968.375,62.88999999999998,719168.31,8.64,70.0,1018.0,3.48,0.38,0.0,10000.0,5.43,309.0,36.0372673,126.6898854,MASTER,2025122916
KR10025001,2025122917,968.375,4.500000000000002,719172.81,7.6,75.0,1019.0,3.25,0.0,0.0,10000.0,4.81,314.0,36.0372673,126.6898854,MASTER,2025122917
KR10025001,2025122918,968.375,0.0,719172.81,7.95,81.0,1020.0,4.89,0.0,20.0,10000.0,4.49,319.0,36.0372673,126.6898854,MASTER,2025122918
KR10025001,2025122919,968.375,0.0,719172.81,7.6,80.0,1020.0,4.38,0.0,16.0,10000.0,4.02,321.0,36.0372673,126.6898854,MASTER,2025122919
KR10025001,2025122920,968.375,0.0,719172.81,7.05,79.0,1020.0,3.66,0.0,14.0,10000.0,4.11,334.0,36.0372673,126.6898854,MASTER,2025122920
KR10025001,2025122921,968.375,0.0,719172.81,6.28,78.0,1021.0,2.73,0.0,11.0,10000.0,3.97,335.0,36.0372673,126.6898854,MASTER,2025122921
KR10025001,2025122922,968.375,0.0,719172.81,5.33,76.0,1022.0,1.45,0.0,13.0,10000.0,3.77,342.0,36.0372673,126.6898854,MASTER,2025122922
KR10025001,2025122923,968.375,0.0,719172.81,4.09,75.0,1023.0,-0.07,0.0,12.0,10000.0,3.88,351.0,36.0372673,126.6898854,MASTER,2025122923
KR10025001,2025123000,968.375,0.0,719172.81,3.38,74.0,1023.0,-1.0,0.0,10.0,10000.0,3.67,355.0,36.0372673,126.6898854,MASTER,2025123000
KR10025001,2025123001,968.375,0.0,719172.81,2.77,69.0,1023.0,-2.44,0.0,8.0,10000.0,3.16,358.0,36.0372673,126.6898854,MASTER,2025123001
KR10025001,2025123002,968.375,0.0,719172.81,2.32,65.0,1024.0,-3.76,0.0,7.0,10000.0,2.97,360.0,36.0372673,126.6898854,MASTER,2025123002
KR10025001,2025123003,968.375,0.0,719172.81,1.94,64.0,1024.0,-4.28,0.0,4.0,10000.0,2.83,7.0,36.0372673,126.6898854,MASTER,2025123003
KR10025001,2025123004,968.375,0.0,719172.81,1.52,64.0,1024.0,-4.7,0.0,2.0,10000.0,2.55,21.0,36.0372673,126.6898854,MASTER,2025123004
KR10025001,2025123005,968.375,0.0,719172.81,1.11,65.0,1024.0,-4.93,0.0,2.0,10000.0,3.11,33.0,36.0372673,126.6898854,MASTER,2025123005
KR10025001,2025123006,968.375,0.0,719172.81,-0.05,69.0,1024.0,-4.48,0.0,0.0,10000.0,2.83,30.0,36.0372673,126.6898854,MASTER,2025123006
KR10025001,2025123007,968.375,1.71,719174.5199999999,0.03,68.0,1024.0,-4.58,0.0,0.0,10000.0,2.56,30.0,36.0372673,126.6898854,MASTER,2025123007
KR10025001,2025123008,968.375,60.390000000000015,719234.91,0.07,65.0,1024.0,-5.07,0.0,0.0,10000.0,2.57,31.0,36.0372673,126.6898854,MASTER,2025123008
KR10025001,2025123009,968.375,243.86,719478.7700000001,0.65,58.0,1025.0,-5.91,0.35,1.0,10000.0,2.72,34.0,36.0372673,126.6898854,MASTER,2025123009
KR10025001,2025123010,968.375,444.68,719923.4499999998,1.78,43.0,1026.0,-8.42,0.88,6.0,10000.0,4.4,21.0,36.0372673,126.6898854,MASTER,2025123010
KR10025001,2025123011,968.375,564.01,720487.4599999998,3.31,31.0,1027.0,-12.14,1.54,6.0,10000.0,4.66,20.0,36.0372673,126.6898854,MASTER,2025123011
KR10025001,2025123012,968.375,613.3799999999999,721100.8400000001,4.12,30.0,1026.0,-12.05,1.96,4.0,10000.0,4.59,14.0,36.0372673,126.6898854,MASTER,2025123012
KR10025001,2025123013,968.375,596.9099999999999,721697.7500000001,4.69,30.0,1025.0,-11.38,1.97,3.0,10000.0,4.53,10.0,36.0372673,126.6898854,MASTER,2025123013
KR10025001,2025123014,968.375,494.84,722192.5900000001,4.88,31.0,1025.0,-10.85,1.59,3.0,10000.0,4.27,3.0,36.0372673,126.6898854,MASTER,2025123014
KR10025001,2025123015,968.375,287.19,722479.78,4.73,33.0,1025.0,-10.32,0.95,2.0,10000.0,4.3,5.0,36.0372673,126.6898854,MASTER,2025123015
KR10025001,2025123016,968.375,101.71,722581.49,4.23,36.0,1025.0,-9.54,0.37,0.0,10000.0,4.19,4.0,36.0372673,126.6898854,MASTER,2025123016
KR10025001,2025123017,968.375,7.890000000000003,722589.38,2.95,46.0,1026.0,-7.51,0.0,0.0,10000.0,3.51,10.0,36.0372673,126.6898854,MASTER,2025123017
KR10025001,2025123018,968.375,0.0,722589.38,3.95,35.0,1026.0,-9.01,0.0,0.0,10000.0,3.28,25.0,36.0372673,126.6898854,MASTER,2025123018
KR10025001,2025123019,968.375,0.0,722589.38,3.3,38.0,1026.0,-8.59,0.0,0.0,10000.0,3.06,21.0,36.0372673,126.6898854,MASTER,2025123019
KR10025001,2025123020,968.375,0.0,722589.38,2.51,41.0,1026.0,-8.37,0.0,0.0,10000.0,2.98,21.0,36.0372673,126.6898854,MASTER,2025123020
KR10025001,2025123021,968.375,0.0,722589.38,1.66,46.0,1027.0,-7.74,0.0,0.0,10000.0,2.66,20.0,36.0372673,126.6898854,MASTER,2025123021
KR10025001,2025123022,968.375,0.0,722589.38,0.84,51.0,1027.0,-7.24,0.0,0.0,10000.0,2.14,17.0,36.0372673,126.6898854,MASTER,2025123022
KR10025001,2025123023,968.375,0.0,722589.38,0.04,56.0,1027.0,-7.84,0.0,0.0,10000.0,2.18,14.0,36.0372673,126.6898854,MASTER,2025123023
KR10025001,2025123100,968.375,0.0,722589.38,0.01,58.0,1027.0,-7.39,0.0,2.0,10000.0,2.13,22.0,36.0372673,126.6898854,MASTER,2025123100
KR10025001,2025123101,968.375,0.0,722589.38,0.02,61.0,1027.0,-6.58,0.0,15.0,10000.0,2.56,16.0,36.0372673,126.6898854,MASTER,2025123101
KR10025001,2025123102,968.375,0.0,722589.38,-0.17,65.0,1028.0,-6.1,0.0,29.0,10000.0,4.03,22.0,36.0372673,126.6898854,MASTER,2025123102
KR10025001,2025123103,968.375,0.0,722589.38,-1.23,76.0,1028.0,-5.06,0.0,39.0,10000.0,4.79,22.0,36.0372673,126.6898854,MASTER,2025123103
KR10025001,2025123104,968.375,0.0,722589.38,-1.58,81.0,1028.0,-4.64,0.0,30.0,10000.0,3.76,17.0,36.0372673,126.6898854,MASTER,2025123104
KR10025001,2025123105,968.375,0.0,722589.38,-1.21,75.0,1028.0,-5.23,0.0,42.0,10000.0,4.5,5.0,36.0372673,126.6898854,MASTER,2025123105
KR10025001,2025123106,968.375,0.0,722589.38,-0.05,74.0,1028.0,-3.66,0.0,100.0,10000.0,6.91,356.0,36.0372673,126.6898854,MASTER,2025123106
KR10025001,2025123107,968.375,1.64,722591.0200000001,-0.4,70.0,1028.0,-4.65,0.0,95.0,10000.0,7.04,356.0,36.0372673,126.6898854,MASTER,2025123107
KR10025001,2025123108,968.375,53.230000000000025,722644.25,-1.02,66.0,1028.0,-5.94,0.0,92.0,10000.0,6.49,1.0,36.0372673,126.6898854,MASTER,2025123108
KR10025001,2025123109,968.375,236.67,722880.92,-1.39,60.0,1029.0,-7.39,0.33,83.0,10000.0,6.91,357.0,36.0372673,126.6898854,MASTER,2025123109
KR10025001,2025123110,968.375,446.9200000000001,723327.84,-1.26,54.0,1030.0,-8.47,0.84,54.0,10000.0,7.09,356.0,36.0372673,126.6898854,MASTER,2025123110
KR10025001,2025123111,968.375,571.0900000000001,723898.9299999999,-0.94,46.0,1030.0,-11.23,1.49,51.0,10000.0,7.15,352.0,36.0372673,126.6898854,MASTER,2025123111
KR10025001,2025123112,968.375,621.9900000000001,724520.92,-0.59,44.0,1029.0,-11.51,1.92,69.0,10000.0,6.97,349.0,36.0372673,126.6898854,MASTER,2025123112
KR10025001,2025123113,968.375,549.3199999999999,725070.2400000001,-0.37,43.0,1028.0,-11.64,1.93,77.0,10000.0,7.02,346.0,36.0372673,126.6898854,MASTER,2025123113
KR10025001,2025123114,968.375,451.37000000000006,725521.61,-0.28,43.0,1027.0,-11.46,1.53,77.0,10000.0,7.54,343.0,36.0372673,126.6898854,MASTER,2025123114
KR10025001,2025123115,968.375,298.31,725819.9199999999,-0.54,45.0,1028.0,-11.23,0.91,81.0,10000.0,7.88,343.0,36.0372673,126.6898854,MASTER,2025123115
KR10025001,2025123116,968.375,104.27000000000002,725924.19,-0.93,47.0,1028.0,-10.98,0.38,94.0,10000.0,7.64,345.0,36.0372673,126.6898854,MASTER,2025123116
KR10025001,2025123117,968.375,7.000000000000002,725931.19,-1.45,50.0,1028.0,-10.54,0.0,77.0,10000.0,6.47,350.0,36.0372673,126.6898854,MASTER,2025123117
KR10025001,2025123118,968.375,0.0,725931.19,-2.05,46.0,1028.0,-11.03,0.0,20.0,10000.0,6.02,355.0,36.0372673,126.6898854,MASTER,2025123118
KR10025001,2025123119,968.375,0.0,725931.19,-2.16,48.0,1028.0,-10.65,0.0,31.0,10000.0,5.6,359.0,36.0372673,126.6898854,MASTER,2025123119
KR10025001,2025123120,968.375,0.0,725931.19,-2.35,50.0,1028.0,-10.37,0.0,38.0,10000.0,5.58,359.0,36.0372673,126.6898854,MASTER,2025123120
KR10025001,2025123121,968.375,0.0,725931.19,-2.56,52.0,1028.0,-10.13,0.0,41.0,10000.0,5.42,360.0,36.0372673,126.6898854,MASTER,2025123121
KR10025001,2025123122,968.375,0.0,725931.19,-2.87,54.0,1029.0,-10.0,0.0,10.0,10000.0,5.54,1.0,36.0372673,126.6898854,MASTER,2025123122
KR10025001,2025123123,968.375,0.0,725931.19,-3.41,57.0,1029.0,-10.84,0.0,9.0,10000.0,5.04,6.0,36.0372673,126.6898854,MASTER,2025123123
KR10025001,2026010100,968.375,0.0,725931.19,-3.71,58.0,1029.0,-10.96,0.0,11.0,10000.0,4.79,9.0,36.0372673,126.6898854,MASTER,2026010100
KR10025001,2026010101,968.375,0.0,725931.19,-3.89,59.0,1028.0,-11.0,0.0,12.0,10000.0,4.54,10.0,36.0372673,126.6898854,MASTER,2026010101
KR10025001,2026010102,968.375,0.0,725931.19,-3.97,59.0,1028.0,-11.06,0.0,12.0,10000.0,4.71,12.0,36.0372673,126.6898854,MASTER,2026010102
KR10025001,2026010103,968.375,0.0,725931.19,-4.07,59.0,1028.0,-11.15,0.0,13.0,10000.0,4.81,12.0,36.0372673,126.6898854,MASTER,2026010103
KR10025001,2026010104,968.375,0.0,725931.19,-4.23,58.0,1028.0,-11.42,0.0,13.0,10000.0,5.0,12.0,36.0372673,126.6898854,MASTER,2026010104
KR10025001,2026010105,968.375,0.0,725931.19,-4.38,57.0,1027.0,-11.76,0.0,15.0,10000.0,5.04,11.0,36.0372673,126.6898854,MASTER,2026010105
KR10025001,2026010106,968.375,0.0,725931.19,-3.05,74.0,1028.0,-6.58,0.0,0.0,10000.0,4.13,16.0,36.0372673,126.6898854,MASTER,2026010106
KR10025001,2026010107,968.375,2.47,725933.66,-3.32,70.0,1028.0,-7.48,0.0,7.0,10000.0,4.29,10.0,36.0372673,126.6898854,MASTER,2026010107
