TIME,H_SIN,H_COS,DOY_SIN,DOY_COS,TEMP,HUMI,CLOU,WISP,WIDE_SIN,WIDE_COS,SUN_ELEV_CLIP,COS_ZEN,IRRADIANCE,EST_IRRADIANCE,IRRADIANCE_PROXY,IRRADIANCE_X_CAPA,CAPA,SEASONAL_SOLAR_PATTERN,WEATHER_ADJUSTED_PATTERN,EXPECTED_GEN_PROXY,GEN_LAG_2,dust_coverage_ratio,snow_coverage_ratio,bird_dropping_count,physical_damage_count,max_defect_confidence,cls_normal,cls_dust,cls_snow,cls_bird,cls_damage,PREDICTION,ACTUAL,ERROR,ANOMALY
2026-02-10 15:00:00,-0.7071067811865471,-0.7071067811865479,0.6486295610349814,0.7611042586607747,5.06,74.0,100.0,1.39,0.3090169943749475,-0.9510565162951535,0.7071067811865476,0.7071067811865476,0.0,0.0,0.7071067811865476,0.0,968.375,0.5193819501582202,0.0,0.0,183.64999999999995,0.0,0.0,-0.1313459941718111,0.9329390690536804,0.8302089581844071,0,0,0,0,1,142.4008903839315,109.28000000000002,33.120890383931496,0
2026-02-10 16:00:00,-0.8660254037844385,-0.5000000000000004,0.6486295610349814,0.7611042586607747,5.13,74.0,100.0,1.66,-0.1045284632676535,-0.9945218953682733,0.49999999999999994,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,968.375,0.39341371556366306,0.0,0.0,152.33000000000013,0.0,0.0,-0.1313459941718111,0.4319370451275124,0.5861957301869906,0,0,0,0,1,39.852284914475646,47.62000000000001,7.767715085524365,0
2026-02-10 17:00:00,-0.9659258262890683,-0.25881904510252063,0.6486295610349814,0.7611042586607747,4.49,81.0,99.0,2.0,-0.275637355816999,-0.9612616959383189,0.258819045102521,0.258819045102521,0.0,0.0025881904510252126,0.258819045102521,2.5063389280115405,968.375,0.2666595845277627,0.004111122905071878,3.9811086431989797,109.28000000000002,0.0,0.0,-0.1313459941718111,0.1814360331644283,0.8614745295530202,0,0,0,0,1,0.3035961228493307,17.99000000000001,17.686403877150678,0
2026-02-10 18:00:00,-1.0,-1.8369701987210297e-16,0.6486295610349814,0.7611042586607747,2.95,93.0,100.0,1.14,0.40673664307580043,-0.9135454576426008,1.2246467991473532e-16,1.2246467991473532e-16,0.0,0.0,1.2246467991473532e-16,0.0,968.375,0.16173721372232067,0.0,0.0,47.62000000000001,0.0,0.0,-0.1313459941718111,1.934943116906017,0.9634365699101748,0,0,0,0,1,-1.7963387909175024,0.06,1.8563387909175024,0
2026-02-10 19:00:00,-0.9659258262890684,0.2588190451025203,0.6486295610349814,0.7611042586607747,2.9,94.0,100.0,1.24,0.8480480961564261,-0.5299192642332048,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.08778246535830897,0.0,0.0,17.99000000000001,0.0,0.0,-0.1313459941718111,0.4319370451275124,0.9363934745904012,0,0,0,0,1,-10.469960741284817,0.0,10.469960741284817,0
2026-02-10 20:00:00,-0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,2.83,95.0,100.0,0.91,0.6293203910498374,-0.7771459614569709,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.04263346666401537,0.0,0.0,0.06,0.0,0.0,-0.1313459941718111,0.6824380570905965,0.8614152984624112,0,0,0,0,1,-2.9496061975168093,0.0,2.9496061975168093,0
2026-02-10 21:00:00,-0.7071067811865477,0.7071067811865474,0.6486295610349814,0.7611042586607747,2.78,96.0,100.0,0.56,0.90630778703665,-0.42261826174069933,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.018528428234627328,0.0,0.0,0.0,0.0,0.0,-0.1313459941718111,1.183440081016765,0.9656039846413602,0,0,0,0,1,-0.9069615183703627,0.0,0.9069615183703627,0
2026-02-10 22:00:00,-0.5000000000000004,0.8660254037844384,0.6486295610349814,0.7611042586607747,2.67,97.0,100.0,0.82,0.48480962024633706,0.8746197071393957,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.007205623548139235,0.0,0.0,0.0,0.0,0.0,-0.1313459941718111,1.183440081016765,0.9388991473597664,0,0,0,0,1,-0.028393323674801095,0.0,0.028393323674801095,0
2026-02-10 23:00:00,-0.25881904510252157,0.9659258262890681,0.6486295610349814,0.7611042586607747,2.49,98.0,100.0,1.51,0.25881904510252074,0.9659258262890683,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.002507550083062541,0.0,0.0,0.0,0.0,0.0,-0.1313459941718111,0.6824380570905965,0.909390505489746,0,0,0,0,1,-0.002748648764379436,0.0,0.002748648764379436,0
2026-02-11 00:00:00,0.0,1.0,0.6616346182422783,0.7498264012045686,2.41,98.0,100.0,1.54,0.12186934340514748,0.992546151641322,0.0,0.0,0.0,0.0,0.0,0.0,968.375,5.534464228593831e-05,0.0,0.0,0.0,0.0,0.0,-0.1313459941718111,0.4319370451275124,0.7181122326755348,0,0,0,0,1,0.07278449886282767,0.0,0.07278449886282767,0
2026-02-11 01:00:00,0.25881904510252074,0.9659258262890683,0.6616346182422783,0.7498264012045686,2.5,98.0,100.0,2.05,-0.01745240643728356,0.9998476951563913,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.00022195368774682988,0.0,0.0,0.0,0.0,0.0,-0.1313459941718111,1.4339410929798488,0.9619010532952847,0,0,0,0,1,-0.2902435205045957,0.0,0.2902435205045957,0
2026-02-11 02:00:00,0.49999999999999994,0.8660254037844387,0.6616346182422783,0.7498264012045686,2.52,93.0,100.0,2.22,-0.3907311284892739,0.9205048534524403,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0007965154480953091,0.0,0.0,0.0,0.0,0.0202609745619507,-0.1313459941718111,3.93895121261069,0.8559902336376058,0,0,1,0,0,-0.060686069592502424,0.0,0.060686069592502424,0
2026-02-11 03:00:00,0.7071067811865476,0.7071067811865476,0.6616346182422783,0.7498264012045686,2.28,85.0,100.0,1.75,-0.529919264233205,0.8480480961564258,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0025578265956352265,0.0,0.0,0.0,0.0,0.0073815546624794,-0.1313459941718111,-0.0690649787986557,0.8796560188849558,0,0,1,0,0,-0.1322299731685284,0.0,0.1322299731685284,0
