TIME,H_SIN,H_COS,DOY_SIN,DOY_COS,TEMP,HUMI,CLOU,WISP,WIDE_SIN,WIDE_COS,SUN_ELEV_CLIP,COS_ZEN,IRRADIANCE,EST_IRRADIANCE,IRRADIANCE_PROXY,IRRADIANCE_X_CAPA,CAPA,SEASONAL_SOLAR_PATTERN,WEATHER_ADJUSTED_PATTERN,EXPECTED_GEN_PROXY,GEN_LAG_2,dust_coverage_ratio,snow_coverage_ratio,bird_dropping_count,physical_damage_count,max_defect_confidence,cls_normal,cls_dust,cls_snow,cls_bird,cls_damage,PREDICTION,ACTUAL
2025-11-03 12:00:00,1.2246467991473532e-16,-1.0,-0.8406184056344783,0.5416278206559811,9.49,46.0,0.0,2.38,0.9396926207859083,0.3420201433256688,1.0,1.0,608.55,1.0,1.0,968.375,968.375,0.0,0.9459594689067654,916.043500702589,580.88,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,672.6901729163432,679.86
2025-11-03 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.8406184056344783,0.5416278206559811,10.62,44.0,0.0,1.6,1.0,6.123233995736766e-17,0.9659258262890683,0.9659258262890683,639.45,0.9659258262890683,0.9659258262890683,935.3784220326766,968.375,0.0,1.0,968.375,668.5600000000001,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,626.2280903455792,646.23
2025-11-03 14:00:00,-0.4999999999999997,-0.8660254037844388,-0.8406184056344783,0.5416278206559811,11.21,42.0,0.0,1.52,-0.374606593415912,-0.9271838545667874,0.8660254037844387,0.8660254037844387,609.88,0.8660254037844387,0.8660254037844387,838.6373503897559,968.375,0.0,0.9459594689067654,916.043500702589,679.86,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,560.7982829714778,557.4399999999999
2025-11-03 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.8406184056344783,0.5416278206559811,11.25,42.0,0.0,1.78,-0.6946583704589973,-0.7193398003386511,0.7071067811865476,0.7071067811865476,500.83,0.7071067811865476,0.7071067811865476,684.744529231523,968.375,0.0,0.8007374029168081,775.414082549564,646.23,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,382.1523799468208,374.66
2025-11-03 16:00:00,-0.8660254037844385,-0.5000000000000004,-0.8406184056344783,0.5416278206559811,10.87,44.0,0.0,2.28,-0.8571673007021121,-0.5150380749100544,0.49999999999999994,0.49999999999999994,335.8,0.49999999999999994,0.49999999999999994,484.18749999999994,968.375,0.0,0.6065306597126334,587.3491275992214,557.4399999999999,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,151.845806922922,138.95
2025-11-03 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.8406184056344783,0.5416278206559811,9.79,52.0,0.0,1.63,-0.9848077530122081,0.17364817766692997,0.258819045102521,0.258819045102521,149.48,0.258819045102521,0.258819045102521,250.6338928011538,968.375,0.0,0.41111229050718745,398.11086431989764,374.66,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,9.220157481759458,13.810000000000006
2025-11-03 18:00:00,-1.0,-1.8369701987210297e-16,-0.8406184056344783,0.5416278206559811,10.95,46.0,0.0,1.89,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,1.2246467991473532e-16,11.27,1.2246467991473532e-16,1.2246467991473532e-16,1.185917344124318e-13,968.375,0.0,0.24935220877729622,241.46644517471424,138.95,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.5158866350446089,0.0
2025-11-03 19:00:00,-0.9659258262890684,0.2588190451025203,-0.8406184056344783,0.5416278206559811,10.37,48.0,0.0,1.34,-0.19080899537654467,0.981627183447664,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.1353352832366127,131.05530490425483,13.810000000000006,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,-0.0009724810198454833,0.0
2025-11-03 20:00:00,-0.8660254037844386,0.5000000000000001,-0.8406184056344783,0.5416278206559811,9.76,50.0,0.0,1.03,0.10452846326765347,0.9945218953682733,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.06572852861653047,63.649863899032695,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,-1.7844066521483275e-05,0.0
2025-11-03 21:00:00,-0.7071067811865477,0.7071067811865474,-0.8406184056344783,0.5416278206559811,9.11,51.0,1.0,0.81,0.788010753606722,0.6156614753256583,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.028279845776704872,27.38549565401658,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-03 22:00:00,-0.5000000000000004,0.8660254037844384,-0.8406184056344783,0.5416278206559811,8.4,53.0,0.0,0.47,0.8829475928589269,-0.4694715627858909,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.011108996538242306,10.757674522720393,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-03 23:00:00,-0.25881904510252157,0.9659258262890681,-0.8406184056344783,0.5416278206559811,7.63,55.0,0.0,0.84,0.9925461516413221,-0.12186934340514737,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.0038659201394728076,3.74366041506198,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-04 00:00:00,0.0,1.0,-0.8311706263658079,0.5560174366570446,7.39,56.0,1.0,1.15,0.9335804264972017,0.3583679495453004,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,8.281186375743025e-05,0.08019293856610152,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-04 01:00:00,0.25881904510252074,0.9659258262890683,-0.8311706263658079,0.5560174366570446,7.15,58.0,1.0,1.58,0.898794046299167,0.43837114678907746,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.00033210800162348673,0.32160508607214394,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-04 02:00:00,0.49999999999999994,0.8660254037844387,-0.8311706263658079,0.5560174366570446,6.83,60.0,1.0,1.91,0.9396926207859083,0.3420201433256688,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.0011918213948799209,1.1541300432668433,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-04 03:00:00,0.7071067811865476,0.7071067811865476,-0.8311706263658079,0.5560174366570446,6.71,61.0,1.0,1.64,0.9135454576426009,0.4067366430758002,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.0038272609380780795,3.7062238109113603,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-04 04:00:00,0.8660254037844386,0.5000000000000001,-0.8311706263658079,0.5560174366570446,6.58,61.0,3.0,1.74,0.7771459614569709,0.6293203910498375,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.010775726642095036,10.43494428703878,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-04 05:00:00,0.9659258262890683,0.25881904510252074,-0.8311706263658079,0.5560174366570446,6.6,62.0,11.0,1.66,0.7313537016191705,0.6819983600624985,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.025423295698249835,24.619283971792683,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,4.885139107060777e-13,0.0
2025-11-04 06:00:00,1.0,6.123233995736766e-17,-0.8311706263658079,0.5560174366570446,6.95,81.0,75.0,1.8,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.01643213215413262,15.912465974758174,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.07267865721247697,0.04
2025-11-04 07:00:00,0.9659258262890683,-0.25881904510252063,-0.8311706263658079,0.5560174366570446,7.03,77.0,71.0,1.95,0.8090169943749475,0.5877852522924731,0.25881904510252074,0.25881904510252074,0.0,0.07505752307973103,0.25881904510252074,72.68382891233453,968.375,0.0,0.03924723213861769,38.0060384222339,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,10.884570365373703,33.64000000000001
2025-11-04 08:00:00,0.8660254037844387,-0.4999999999999998,-0.8311706263658079,0.5560174366570446,7.42,74.0,63.0,1.6,0.8090169943749475,0.5877852522924731,0.49999999999999994,0.49999999999999994,34.6,0.18499999999999997,0.49999999999999994,179.14937499999996,968.375,0.0,0.0922603172475996,89.34258471464426,0.04,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,81.06120866898073,145.75
2025-11-04 09:00:00,0.7071067811865476,-0.7071067811865475,-0.8311706263658079,0.5560174366570446,8.65,67.0,52.0,1.6,0.9063077870366499,0.42261826174069944,0.7071067811865476,0.7071067811865476,183.4,0.33941125496954283,0.7071067811865476,328.677374031131,968.375,0.0,0.19733389944344998,191.09321487355086,33.64000000000001,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,242.2385919412635,325.68000000000006
2025-11-04 10:00:00,0.49999999999999994,-0.8660254037844387,-0.8311706263658079,0.5560174366570446,10.41,60.0,15.0,1.51,0.8480480961564261,0.5299192642332049,0.8660254037844386,0.8660254037844386,353.4,0.7361215932167728,0.8660254037844386,712.8417478312924,968.375,0.0,0.5155510607557384,499.2467584593382,145.75,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,532.4148930844673,339.1500000000001
2025-11-04 11:00:00,0.258819045102521,-0.9659258262890682,-0.8311706263658079,0.5560174366570446,12.63,53.0,0.0,0.38,0.0871557427476582,-0.9961946980917455,0.9659258262890683,0.9659258262890683,490.88,0.9659258262890683,0.9659258262890683,935.3784220326766,968.375,0.0,0.8007374029168081,775.414082549564,325.68000000000006,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,583.7354762000999,588.1800000000001
2025-11-04 12:00:00,1.2246467991473532e-16,-1.0,-0.8311706263658079,0.5560174366570446,13.53,52.0,0.0,1.34,-0.9455185755993168,-0.32556815445715664,1.0,1.0,595.03,1.0,1.0,968.375,968.375,0.0,0.9459594689067654,916.043500702589,339.1500000000001,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,645.5049611346662,646.3399999999998
2025-11-04 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.8311706263658079,0.5560174366570446,13.97,53.0,4.0,2.4,-0.9702957262759966,0.24192189559966742,0.9659258262890683,0.9659258262890683,619.03,0.9272887932375056,0.9659258262890683,897.9632851513694,968.375,0.0,0.96,929.64,588.1800000000001,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,610.380700168013,609.6399999999999
2025-11-04 14:00:00,-0.4999999999999997,-0.8660254037844388,-0.8311706263658079,0.5560174366570446,14.02,54.0,15.0,2.68,-0.9135454576426011,0.40673664307579976,0.8660254037844387,0.8660254037844387,544.03,0.7361215932167728,0.8660254037844387,712.8417478312924,968.375,0.0,0.8040655485707506,778.6369755972006,646.3399999999998,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,523.0658317858971,522.8699999999999
2025-11-04 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.8311706263658079,0.5560174366570446,13.85,55.0,19.0,2.76,-0.9612616959383188,0.2756373558169994,0.7071067811865476,0.7071067811865476,436.58,0.5727564927611035,0.7071067811865476,554.6430686775336,968.375,0.0,0.6485972963626145,628.0854068651469,609.6399999999999,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,341.35725221751875,342.45
2025-11-04 16:00:00,-0.8660254037844385,-0.5000000000000004,-0.8311706263658079,0.5560174366570446,13.41,58.0,47.0,2.65,-0.9063077870366498,0.4226182617406996,0.49999999999999994,0.49999999999999994,282.77,0.26499999999999996,0.49999999999999994,256.61937499999993,968.375,0.0,0.32146124964769573,311.29503762758736,522.8699999999999,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,123.827631001767,123.93000000000002
2025-11-04 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.8311706263658079,0.5560174366570446,12.47,65.0,30.0,2.1,-0.7880107536067218,0.6156614753256585,0.258819045102521,0.258819045102521,126.75,0.1811733315717647,0.258819045102521,175.44372496080766,968.375,0.0,0.2877786033550312,278.6776050239283,342.45,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,8.774342499454985,10.730000000000004
2025-11-04 18:00:00,-1.0,-1.8369701987210297e-16,-0.8311706263658079,0.5560174366570446,13.95,67.0,20.0,2.39,-0.6156614753256582,0.788010753606722,1.2246467991473532e-16,1.2246467991473532e-16,8.27,9.797174393178826e-17,1.2246467991473532e-16,9.487338752994545e-14,968.375,0.0,0.19948176702183698,193.17315613977138,123.93000000000002,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.3418622735441056,0.0
2025-11-04 19:00:00,-0.9659258262890684,0.2588190451025203,-0.8311706263658079,0.5560174366570446,13.46,66.0,19.0,2.04,-0.4694715627858908,0.882947592858927,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.10962157942165629,106.1547969724464,10.730000000000004,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0014432311037565425,0.0
2025-11-04 20:00:00,-0.8660254037844386,0.5000000000000001,-0.8311706263658079,0.5560174366570446,12.85,66.0,18.0,1.84,-0.05233595624294437,0.9986295347545738,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.05389739346555499,52.192888397206815,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-04 21:00:00,-0.7071067811865477,0.7071067811865474,-0.8311706263658079,0.5560174366570446,12.11,66.0,18.0,2.18,0.4067366430758002,0.9135454576426009,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.023423710643331312,22.68293579423596,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-04 22:00:00,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,11.13,68.0,34.0,2.07,0.7193398003386512,0.6946583704589973,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.007331937715239921,7.100065184995459,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-04 23:00:00,-0.25881904510252157,0.9659258262890681,-0.8311706263658079,0.5560174366570446,9.94,70.0,65.0,2.27,0.8290375725550417,0.5591929034707468,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.0013530720488154826,1.310281145271693,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-05 00:00:00,0.0,1.0,-0.8214765533024145,0.5702422926917867,9.58,72.0,78.0,2.3,0.838670567945424,0.5446390350150271,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,1.8402636390540052e-05,0.017820653014689224,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-05 01:00:00,0.25881904510252074,0.9659258262890683,-0.8214765533024145,0.5702422926917867,9.29,73.0,83.0,2.35,0.8571673007021123,0.5150380749100542,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,5.7028646743427025e-05,0.055225115790166146,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-05 02:00:00,0.49999999999999994,0.8660254037844387,-0.8214765533024145,0.5702422926917867,8.99,74.0,86.0,2.42,0.8290375725550417,0.5591929034707468,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.00016854039927594844,0.16321030914884657,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-05 03:00:00,0.7071067811865476,0.7071067811865476,-0.8214765533024145,0.5702422926917867,8.71,75.0,79.0,2.52,0.8290375725550417,0.5591929034707468,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.0008118432292892894,0.7861686871630156,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-05 04:00:00,0.8660254037844386,0.5000000000000001,-0.8214765533024145,0.5702422926917867,8.51,75.0,25.0,2.89,0.7313537016191705,0.6819983600624985,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.008331747403681729,8.068255892040295,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-05 05:00:00,0.9659258262890683,0.25881904510252074,-0.8214765533024145,0.5702422926917867,8.39,73.0,15.0,2.81,0.6819983600624985,0.7313537016191705,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.02428067566686782,23.512799298903126,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.0,0.0
2025-11-05 06:00:00,1.0,6.123233995736766e-17,-0.8214765533024145,0.5702422926917867,8.3,70.0,21.0,2.77,0.6819983600624985,0.7313537016191705,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0,0.05192553760705908,50.28339248023583,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.07267865721247697,0.07
2025-11-05 07:00:00,0.9659258262890683,-0.25881904510252063,-0.8214765533024145,0.5702422926917867,8.19,68.0,19.0,2.81,0.754709580222772,0.6560590289905073,0.25881904510252074,0.25881904510252074,0.0,0.2096434265330418,0.25881904510252074,203.01345316893435,968.375,0.0,0.10962157942165629,106.1547969724464,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,16.910125230519224,32.54000000000001
2025-11-05 08:00:00,0.8660254037844387,-0.4999999999999998,-0.8214765533024145,0.5702422926917867,8.9,65.0,32.0,2.71,0.7431448254773942,0.6691306063588582,0.49999999999999994,0.49999999999999994,32.45,0.3399999999999999,0.49999999999999994,329.2474999999999,968.375,0.0,0.16955950196856143,164.19718271880566,0.07,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,140.9503103661556,156.47000000000003
2025-11-05 09:00:00,0.7071067811865476,-0.7071067811865475,-0.8214765533024145,0.5702422926917867,10.67,57.0,41.0,3.1,0.788010753606722,0.6156614753256583,0.7071067811865476,0.7071067811865476,170.23,0.4171930009000631,0.7071067811865476,403.9992722465986,968.375,0.0,0.24255625139924064,234.88540994873966,32.54000000000001,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,260.9466932252303,338.46000000000004
2025-11-05 10:00:00,0.49999999999999994,-0.8660254037844387,-0.8214765533024145,0.5702422926917867,12.42,51.0,100.0,3.56,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.8660254037844386,324.8,0.0,0.8660254037844386,0.0,968.375,0.0,0.0,0.0,156.47000000000003,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,390.55126372371404,477.1099999999999
