TIME,H_SIN,H_COS,DOY_SIN,DOY_COS,TEMP,HUMI,CLOU,WISP,WIDE_SIN,WIDE_COS,SUN_ELEV_CLIP,COS_ZEN,IRRADIANCE,EST_IRRADIANCE,IRRADIANCE_PROXY,IRRADIANCE_X_CAPA,CAPA,SEASONAL_SOLAR_PATTERN,WEATHER_ADJUSTED_PATTERN,EXPECTED_GEN_PROXY,GEN_LAG_1,GEN_LAG_2,GEN_ROLL_MEAN_6,dust_coverage_ratio,snow_coverage_ratio,bird_dropping_count,physical_damage_count,max_defect_confidence,cls_normal,cls_dust,cls_snow,cls_bird,cls_damage,PREDICTION,ACTUAL,ERROR,ANOMALY,CLS_ANOMALY_PRED,HYBRID_ANOMALY
2026-02-23 13:00:00,-0.2588190451025208,-0.9659258262890683,0.8013610881746766,0.5981809144059165,6.4,39.0,49.0,4.34,-0.9135454576426011,0.40673664307579976,0.9659258262890683,0.9659258262890683,0.0,0.49262217140742487,0.9659258262890683,477.04299523666504,968.375,0.8013610881746766,0.51,493.87125000000003,662.24,674.3499999999999,397.46999999999997,0.0,0.0,-0.1313459941718111,-0.0690649787986557,0.9211718628722994,0,0,0,0,1,553.503988754064,502.67,50.83398875406402,0,1,1
2026-02-23 14:00:00,-0.4999999999999997,-0.8660254037844388,0.8013610881746766,0.5981809144059165,6.41,42.0,59.0,5.04,-0.9205048534524405,0.3907311284892735,0.8660254037844387,0.8660254037844387,0.0,0.3550704155516199,0.8660254037844387,343.84131365979994,968.375,0.7580551093722646,0.38784338225177384,375.57783528806146,502.67,662.24,477.72999999999996,0.0,0.0400254069044382,-0.1313459941718111,3.437949188684521,0.938482792919004,0,0,0,0,1,418.28528353562035,290.57000000000005,127.7152835356203,0,0,0
2026-02-23 15:00:00,-0.7071067811865471,-0.7071067811865479,0.8013610881746766,0.5981809144059165,6.23,39.0,66.0,4.89,-0.8480480961564261,0.5299192642332047,0.7071067811865476,0.7071067811865476,0.0,0.24041630560342614,0.7071067811865476,232.8131399387178,968.375,0.6416797965435778,0.2722507169917147,263.6407880668517,290.57000000000005,502.67,502.25833333333327,0.0,0.0446648659628387,-0.1313459941718111,0.1814360331644283,0.6540303612940813,0,0,0,0,1,213.17514553854042,223.94,10.764854461459578,0,1,1
2026-02-23 16:00:00,-0.8660254037844385,-0.5000000000000004,0.8013610881746766,0.5981809144059165,6.91,31.0,100.0,4.67,-0.6819983600624983,0.7313537016191707,0.49999999999999994,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,968.375,0.4860500694786204,0.0,0.0,223.94,290.57000000000005,482.5,0.0,0.7186172831535698,-0.1313459941718111,2.435945140832185,0.9427576726122144,0,0,0,0,1,125.86967821979188,138.54999999999998,12.680321780208104,0,0,0
2026-02-23 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8013610881746766,0.5981809144059165,6.98,30.0,100.0,3.38,0.01745240643728351,0.9998476951563913,0.258819045102521,0.258819045102521,0.0,0.0,0.258819045102521,0.0,968.375,0.3294493924828235,0.0,0.0,138.54999999999998,223.94,415.3866666666666,0.0,0.037721438125724,-0.1313459941718111,2.185444128869101,0.7948651255962635,0,0,1,0,0,38.38599962722516,61.74999999999999,23.364000372774832,0,0,0
2026-02-23 18:00:00,-1.0,-1.8369701987210297e-16,0.8013610881746766,0.5981809144059165,4.95,42.0,40.0,3.37,0.052335956242943835,0.9986295347545738,1.2246467991473532e-16,1.2246467991473532e-16,0.0,7.347880794884119e-17,1.2246467991473532e-16,7.115504064745908e-14,968.375,0.19982115736453324,0.14961132526637771,144.87986710482852,61.74999999999999,138.54999999999998,313.2866666666667,0.0,0.1032321225090089,-0.1313459941718111,0.4319370451275124,0.6847911807601127,0,0,0,0,1,22.539893758314,4.510000000000002,18.029893758314,0,0,0
2026-02-23 19:00:00,-0.9659258262890684,0.2588190451025203,0.8013610881746766,0.5981809144059165,4.83,40.0,52.0,2.92,0.35836794954530027,0.9335804264972017,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.10845242984292001,0.06496093595357409,62.90654635404231,4.510000000000002,61.74999999999999,203.665,0.0112432077946396,0.0,-0.1313459941718111,-0.0690649787986557,0.9189195841821725,0,0,0,0,1,35.85192407038972,0.0,35.85192407038972,0,0,0
2026-02-23 20:00:00,-0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059165,4.49,38.0,64.0,2.99,0.3420201433256687,0.9396926207859084,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.05267228521626323,0.02366227030195097,22.91395100365177,0.0,4.510000000000002,119.88666666666664,0.1180001833349716,0.0,-0.1313459941718111,-0.0690649787986557,0.8305209245655827,0,1,0,0,0,16.966409097169556,0.0,16.966409097169556,0,0,0
2026-02-23 21:00:00,-0.7071067811865477,0.7071067811865474,0.8013610881746766,0.5981809144059165,3.83,37.0,76.0,3.29,0.39073112848927377,0.9205048534524404,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.022891280792961866,0.00685572018829209,6.638908037337353,0.0,0.0,71.4583333333333,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,16.230736314104224,0.0,16.230736314104224,0,0,0
2026-02-23 22:00:00,-0.5000000000000004,0.8660254037844384,0.8013610881746766,0.5981809144059165,3.15,35.0,88.0,3.24,0.5150380749100542,0.8571673007021123,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.00890231755441457,0.0013330795845890766,1.290920942726447,0.0,0.0,34.134999999999955,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,14.493523981343914,0.0,14.493523981343914,0,0,0
2026-02-23 23:00:00,-0.25881904510252157,0.9659258262890681,0.8013610881746766,0.5981809144059165,2.23,35.0,100.0,3.17,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0030979979697643265,0.0,0.0,0.0,0.0,11.043333333333294,0.0081550368766508,0.0,-0.1313459941718111,-0.0690649787986557,0.9344964027742908,0,0,0,0,1,14.493523981343914,0.0,14.493523981343914,0,0,0
2026-02-24 00:00:00,0.0,1.0,0.8115390590073611,0.5842981736283684,2.12,36.0,100.0,3.68,0.4383711467890774,0.898794046299167,0.0,0.0,0.0,0.0,0.0,0.0,968.375,6.788390099833407e-05,0.0,0.0,0.0,0.0,0.7516666666666291,0.0070711167562659,0.0,-0.1313459941718111,-0.0690649787986557,0.8963272052411789,0,0,0,0,1,15.483469002078902,0.0,15.483469002078902,0,0,0
2026-02-24 01:00:00,0.25881904510252074,0.9659258262890683,0.8115390590073611,0.5842981736283684,2.32,36.0,100.0,4.33,0.5446390350150271,0.838670567945424,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.000272241025380141,0.0,0.0,0.0,0.0,0.0,0.0037193780049169,0.0,-0.1313459941718111,-0.0690649787986557,0.927177021067822,0,0,0,0,1,16.2473189736716,0.0,16.2473189736716,0,0,0
